Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of ossification (GO:0045778)	4/40	0.05824181944352678	0.8122152454828643	0	0	2.922784617723058	8.309919865031144	OSR2;BMP2;ALOX5;GPM6B
regulation of cardiac muscle cell differentiation (GO:2000725)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	GREM1;BMP2
regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	VSIR;CD55
cyclooxygenase pathway (GO:0019371)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	PTGDS;PTGES
embryonic eye morphogenesis (GO:0048048)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	ALDH1A3;TH
glucocorticoid biosynthetic process (GO:0006704)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	HSD11B1;CACNA1H
hematopoietic stem cell proliferation (GO:0071425)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	SFRP2;YJEFN3
hepatocyte growth factor receptor signaling pathway (GO:0048012)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	HPN;MST1
ketone body metabolic process (GO:1902224)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	BDH2;HMGCS2
negative regulation of sprouting angiogenesis (GO:1903671)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	SEMA6A;ALOX5
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	IL33;NOD2
postsynapse assembly (GO:0099068)	2/11	0.05954343546779558	0.8122152454828643	0	0	5.837805062907382	16.4687354478005	NRXN1;WNT7A
sensory perception of light stimulus (GO:0050953)	7/95	0.06057095310716245	0.8213132808221194	0	0	2.095388986013986	5.875344621475222	TH;USH1G;WHRN;RAX;CRYBB3;DHRS3;CNGB1
regulation of cholesterol transport (GO:0032374)	3/25	0.06240963323833228	0.8214347003672531	0	0	3.5847615499254846	9.944256288574222	YJEFN3;ABCB4;NR1H3
cellular polysaccharide biosynthetic process (GO:0033692)	3/25	0.06240963323833228	0.8214347003672531	0	0	3.5847615499254846	9.944256288574222	CSGALNACT1;B3GNT8;B3GNT6
regulation of myotube differentiation (GO:0010830)	3/25	0.06240963323833228	0.8214347003672531	0	0	3.5847615499254846	9.944256288574222	CCN3;BHLHA15;RBM24
negative regulation of ion transport (GO:0043271)	3/25	0.06240963323833228	0.8214347003672531	0	0	3.5847615499254846	9.944256288574222	CASQ2;GPM6B;CD33
peptide catabolic process (GO:0043171)	3/25	0.06240963323833228	0.8214347003672531	0	0	3.5847615499254846	9.944256288574222	ADAMTS13;LVRN;TPP1
positive regulation of biomineral tissue development (GO:0070169)	4/41	0.06274347579626954	0.8214347003672531	0	0	2.843642548156912	7.873195050360302	OSR2;BMP2;ALOX5;GPM6B
regulation of monocyte chemotaxis (GO:0090025)	3/26	0.06869700780906603	0.8354909663955343	0	0	3.4287241625089093	9.182293492455981	GREM1;CCN3;NBL1
endothelial cell development (GO:0001885)	3/26	0.06869700780906603	0.8354909663955343	0	0	3.4287241625089093	9.182293492455981	COL22A1;PECAM1;RAPGEF3
lamellipodium assembly (GO:0030032)	3/26	0.06869700780906603	0.8354909663955343	0	0	3.4287241625089093	9.182293492455981	ABLIM3;ARHGEF4;CDH13
metanephros development (GO:0001656)	3/26	0.06869700780906603	0.8354909663955343	0	0	3.4287241625089093	9.182293492455981	OSR2;WNT7B;GDF6
negative regulation of cell development (GO:0010721)	3/26	0.06869700780906603	0.8354909663955343	0	0	3.4287241625089093	9.182293492455981	RFLNB;WNT7A;LTF
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	8/118	0.06941883370422725	0.8354909663955343	0	0	1.916218581968238	5.1116990733249255	ABCA1;GLP1R;ADGRD1;GNAL;ADGRB3;MC5R;ADCY4;TSHR
protein localization to synapse (GO:0035418)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	NRXN1;SHANK1
pyrimidine nucleobase metabolic process (GO:0006206)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	DPYSL5;DPYD
regulation of axon regeneration (GO:0048679)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	RTN4R;SCARF1
regulation of plasminogen activation (GO:0010755)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	CLEC3B;HPN
glycine metabolic process (GO:0006544)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	SDS;GLYAT
thyroid hormone generation (GO:0006590)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	DUOX1;DUOX2
phosphate ion transmembrane transport (GO:0035435)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	SLC37A2;SLC37A1
poly-N-acetyllactosamine biosynthetic process (GO:0030311)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	B3GNT8;B3GNT6
positive regulation of protein maturation (GO:1903319)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	SOX4;NKD2
positive regulation of vascular permeability (GO:0043117)	2/12	0.06975574506137529	0.8354909663955343	0	0	5.2537517053206	13.989456223765437	FGFBP3;TJP3
axon guidance (GO:0007411)	12/203	0.07211621812916985	0.8354909663955343	0	0	1.6574916903825683	4.358335151465623	RET;EFNA3;SEMA6A;EFNB3;SEMA3C;FEZ1;NRXN1;PTPRM;CNTN2;SEMA4G;GFRA2;SCN1B
regulation of cell junction assembly (GO:1901888)	3/27	0.07525871235371644	0.8354909663955343	0	0	3.2856898907103824	8.4995001623089	PRKCH;RAB17;CRB3
cation transmembrane transport (GO:0098655)	4/44	0.07730463677048592	0.8354909663955343	0	0	2.6299589603283176	6.732698465461306	SLC29A4;SLC7A2;CACNA1H;SLC7A3
purine-containing compound catabolic process (GO:0072523)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	NT5E;DPYD
regulation of cell communication by electrical coupling (GO:0010649)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	IRX3;CASQ2
cellular response to interleukin-15 (GO:0071350)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	IL15;JAK3
regulation of receptor signaling pathway via STAT (GO:1904892)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	PTPRT;JAK3
inner dynein arm assembly (GO:0036159)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	CFAP100;CCDC40
interleukin-15-mediated signaling pathway (GO:0035723)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	IL15;JAK3
negative regulation of macrophage derived foam cell differentiation (GO:0010745)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	ABCA1;NR1H3
negative regulation of myotube differentiation (GO:0010832)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	CCN3;BHLHA15
poly-N-acetyllactosamine metabolic process (GO:0030309)	2/13	0.08048789693127219	0.8354909663955343	0	0	4.775889867295051	12.033563523187823	B3GNT8;B3GNT6
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	6/82	0.08107091488967638	0.8354909663955343	0	0	2.07808100498159	5.221035168316636	C3;RGS5;PDE6G;SAG;PPEF1;CNGB1
actin cytoskeleton reorganization (GO:0031532)	5/63	0.08147557850747807	0.8354909663955343	0	0	2.2681861124232405	5.687367699301092	PARVG;CDC42BPG;INSRR;PLEK2;TNIK
positive regulation of synapse assembly (GO:0051965)	3/28	0.0820856325278172	0.8354909663955343	0	0	3.1540983606557376	7.885221544112107	CUX2;NRXN1;WNT7A
positive regulation of Notch signaling pathway (GO:0045747)	4/45	0.0825023361182116	0.8354909663955343	0	0	2.5656801574855694	6.401188981570329	ENHO;JAG2;CCN3;NOD2
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	10/165	0.08361616624041562	0.8354909663955343	0	0	1.70055617352614	4.219961437397534	ABCA1;GLP1R;ADGRD1;GNAL;ADGRB3;GALR2;MC5R;ADCY4;INSL3;TSHR
negative regulation of canonical Wnt signaling pathway (GO:0090090)	10/165	0.08361616624041562	0.8354909663955343	0	0	1.70055617352614	4.219961437397534	APC2;GREM1;BMP2;SFRP2;TNN;AXIN2;NOTUM;DKK2;DACT1;NKD2
establishment of endothelial barrier (GO:0061028)	3/29	0.0891682383840613	0.8354909663955343	0	0	3.0326292559899115	7.330563552880928	PECAM1;RAPGEF3;TJP3
lamellipodium organization (GO:0097581)	3/29	0.0891682383840613	0.8354909663955343	0	0	3.0326292559899115	7.330563552880928	ABLIM3;ARHGEF4;CDH13
BMP signaling pathway (GO:0030509)	5/65	0.09035051799893326	0.8354909663955343	0	0	2.192351598173516	5.270541557525729	ACVRL1;BMP2;BMP8A;GDF6;GDF7
bone morphogenesis (GO:0060349)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	OSR2;LTF
cellular response to low-density lipoprotein particle stimulus (GO:0071404)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	ABCA1;CDH13
ceramide transport (GO:0035627)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	ABCB4;PLTP
detection of bacterium (GO:0016045)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	SSC5D;NOD2
regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	IL33;NOD2
regulation of response to endoplasmic reticulum stress (GO:1905897)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	ALOX5;NR1H3
steroid catabolic process (GO:0006706)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	HSD11B1;HSD17B11
sulfate transport (GO:0008272)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	SLC13A4;SLC26A11
negative regulation of bone mineralization (GO:0030502)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	GREM1;RFLNB
ovarian follicle development (GO:0001541)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	INHBB;FOXL2
positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	2/14	0.09168800853407945	0.8354909663955343	0	0	4.377671668940428	10.459849674330263	GALR2;FXYD2
regulation of JNK cascade (GO:0046328)	7/105	0.09204079629488082	0.8354909663955343	0	0	1.8805926216640503	4.48619763382604	GADD45A;WNT7B;WNT7A;NOD2;DUSP15;MTURN;DACT1
regulation of synapse assembly (GO:0051963)	4/47	0.09339630169860476	0.8354909663955343	0	0	2.446091687080457	5.799447417818818	CUX2;NRXN1;WNT7A;RAB17
negative regulation of Wnt signaling pathway (GO:0030178)	11/191	0.09486978552836074	0.8354909663955343	0	0	1.6109192756292203	3.7941176340256777	APC2;GREM1;BMP2;SFRP2;WIF1;AXIN2;NOTUM;CXXC4;DKK2;DACT1;NKD2
cardiac muscle cell action potential (GO:0086001)	3/30	0.0964966531523353	0.8354909663955343	0	0	2.9201578627808136	6.828050226672086	SCN3B;SCN4B;SCN1B
regulation of macrophage activation (GO:0043030)	3/30	0.0964966531523353	0.8354909663955343	0	0	2.9201578627808136	6.828050226672086	IL33;SHPK;NR1H3
negative regulation of cytoskeleton organization (GO:0051494)	3/30	0.0964966531523353	0.8354909663955343	0	0	2.9201578627808136	6.828050226672086	SSH3;SHANK1;KANK3
neuron projection development (GO:0031175)	10/171	0.09995389428663844	0.8354909663955343	0	0	1.6366673805954166	3.76932068392949	GPRIN2;FLRT3;WHRN;CDNF;PTPRM;WNT7A;TNIK;NBL1;GPM6B;SHANK1
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	7/108	0.10297771884240729	0.8354909663955343	0	0	1.8244478293983244	4.14741259307699	GREM1;BMP2;ADAMTSL2;CCN3;SPRY1;IL17RD;NBL1
cellular response to ATP (GO:0071318)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	P2RY4;TRPV1
detection of mechanical stimulus involved in sensory perception (GO:0050974)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	WHRN;HPN
regulation of triglyceride biosynthetic process (GO:0010866)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	C3;NR1H3
lipoxygenase pathway (GO:0019372)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	ALOX5;ALOXE3
superoxide anion generation (GO:0042554)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	DUOX1;DUOX2
microvillus assembly (GO:0030033)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	TNIK;ESPN
myoblast fusion (GO:0007520)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	ADGRB3;CACNA1H
negative regulation of chondrocyte differentiation (GO:0032331)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	GREM1;RFLNB
phosphatidylethanolamine biosynthetic process (GO:0006646)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	ETNK2;LPIN1
positive regulation of keratinocyte differentiation (GO:0045618)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	PRKCH;ETV4
prostanoid biosynthetic process (GO:0046457)	2/15	0.10330729951921336	0.8354909663955343	0	0	4.0407178087942075	9.172620317755397	PTGDS;PTGES
cardiac muscle cell action potential involved in contraction (GO:0086002)	3/31	0.104060716650073	0.8354909663955343	0	0	2.8157201405152223	6.3713572926312825	SCN3B;SCN4B;SCN1B
regulation of macrophage derived foam cell differentiation (GO:0010743)	3/31	0.104060716650073	0.8354909663955343	0	0	2.8157201405152223	6.3713572926312825	ABCA1;PRKCH;NR1H3
aminoglycan biosynthetic process (GO:0006023)	4/49	0.10493248119354368	0.8354909663955343	0	0	2.3371333029335766	5.268922530982711	B3GNT8;B3GNT6;HS3ST6;HS3ST1
positive regulation of neuron projection development (GO:0010976)	6/88	0.10499422724449228	0.8354909663955343	0	0	1.9254240690555053	4.339616862749906	RET;NTRK1;CUX2;PLK5;SCARF1;SCN1B
cation transport (GO:0006812)	10/174	0.10877504994587145	0.8354909663955343	0	0	1.6064760302775443	3.5639241661376677	KCNJ4;SLC5A8;SLC22A18;KCNS3;SLC4A11;SLC29A4;SCN3B;SCN4B;SLC8B1;CNGB1
positive regulation of ion transport (GO:0043270)	4/50	0.11093215940880886	0.8354909663955343	0	0	2.2862071016475345	5.026995486801903	CHRM1;SCN3B;SCN4B;SCN1B
negative regulation of cell-matrix adhesion (GO:0001953)	3/32	0.11185004357661536	0.8354909663955343	0	0	2.7184850197851893	5.955102958033007	ACVRL1;ACER2;APOD
negative regulation of chemotaxis (GO:0050922)	3/32	0.11185004357661536	0.8354909663955343	0	0	2.7184850197851893	5.955102958033007	SEMA6A;SEMA3C;SEMA4G
regulation of cholesterol storage (GO:0010885)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	ABCA1;NR1H3
regulation of leukocyte activation (GO:0002694)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	SHPK;CD33
dendrite self-avoidance (GO:0070593)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	TNN;CNTN2
dendritic spine morphogenesis (GO:0060997)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	WNT7A;SHANK1
response to organophosphorus (GO:0046683)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	DUOX1;DUOX2
sphingolipid catabolic process (GO:0030149)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	ACER2;ENPP2
sympathetic nervous system development (GO:0048485)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	NTRK1;SOX4
mesenchyme development (GO:0060485)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	BMP2;SFRP2
negative regulation of cell-substrate junction organization (GO:0150118)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	ACVRL1;APOD
negative regulation of focal adhesion assembly (GO:0051895)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	ACVRL1;APOD
neural tube development (GO:0021915)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	SOX4;DACT1
neuron cell-cell adhesion (GO:0007158)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	RET;NRXN1
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	2/16	0.11529993429225022	0.8354909663955343	0	0	3.751900214383161	8.104923959086854	CAMK4;LAPTM5
positive regulation of cell motility (GO:2000147)	12/221	0.11561684077166515	0.8354909663955343	0	0	1.5133117592169787	3.26493024767945	RET;DUOX1;BMP2;SEMA6A;SEMA3C;SPOCK2;DUOXA2;PECAM1;CDH13;SEMA4G;VSIR;DUOX2
blood circulation (GO:0008015)	4/51	0.1170809262515262	0.8354909663955343	0	0	2.2374479727566436	4.799079571785662	ACVRL1;ELN;MYL2;TBC1D8
cellular response to BMP stimulus (GO:0071773)	5/71	0.11978764883506665	0.8354909663955343	0	0	1.9924242424242424	4.227993373210659	ACVRL1;BMP2;BMP8A;GDF6;GDF7
regulation of cholesterol efflux (GO:0010874)	3/33	0.11985407701678254	0.8354909663955343	0	0	2.6277322404371586	5.574682184438376	YJEFN3;NR1H3;PLTP
regulation of interleukin-17 production (GO:0032660)	3/33	0.11985407701678254	0.8354909663955343	0	0	2.6277322404371586	5.574682184438376	IL15;NOD2;VSIR
regulation of sprouting angiogenesis (GO:1903670)	3/33	0.11985407701678254	0.8354909663955343	0	0	2.6277322404371586	5.574682184438376	SEMA6A;ALOX5;FGF18
negative chemotaxis (GO:0050919)	3/33	0.11985407701678254	0.8354909663955343	0	0	2.6277322404371586	5.574682184438376	SEMA6A;SEMA3C;SEMA4G
positive regulation of cholesterol transport (GO:0032376)	3/33	0.11985407701678254	0.8354909663955343	0	0	2.6277322404371586	5.574682184438376	ABCB4;NR1H3;PLTP
positive regulation of cytokine production involved in immune response (GO:0002720)	3/33	0.11985407701678254	0.8354909663955343	0	0	2.6277322404371586	5.574682184438376	LAPTM5;NOD2;CD55
regulation of endothelial cell proliferation (GO:0001936)	6/92	0.1227605501232741	0.8354909663955343	0	0	1.8354866494401378	3.84996916391115	ACVRL1;BMP2;ALOX5;FGF18;PTPRM;CDH13
ameboidal-type cell migration (GO:0001667)	4/52	0.12337459750186493	0.8354909663955343	0	0	2.190720474236206	4.58414840953472	SEMA6A;SEMA3C;CCN3;SEMA4G
sprouting angiogenesis (GO:0002040)	4/52	0.12337459750186493	0.8354909663955343	0	0	2.190720474236206	4.58414840953472	ACVRL1;GREM1;YJEFN3;CDH13
negative regulation of BMP signaling pathway (GO:0030514)	4/52	0.12337459750186493	0.8354909663955343	0	0	2.190720474236206	4.58414840953472	GREM1;GREM2;BMP2;NBL1
regulation of epithelial cell proliferation (GO:0050678)	6/93	0.12741956079930436	0.8354909663955343	0	0	1.8142944988411145	3.737936543771391	ACVRL1;OSR2;SFRP2;HPN;FGF18;NOD2
regulation of cell killing (GO:0031341)	2/17	0.1276228719987645	0.8354909663955343	0	0	3.5015916325602547	7.208641522970796	CFH;CD55
embryo development ending in birth or egg hatching (GO:0009792)	2/17	0.1276228719987645	0.8354909663955343	0	0	3.5015916325602547	7.208641522970796	OSR2;RAI2
response to purine-containing compound (GO:0014074)	2/17	0.1276228719987645	0.8354909663955343	0	0	3.5015916325602547	7.208641522970796	DUOX1;DUOX2
